"Dataset","Window","WindowStart","WindowEnd","Model","Raw_Time","Sym_Time","Raw_NLL","Sym_NLL","SpeedUp","Param1_Name","Param1_Raw","Param1_Sym","Param2_Name","Param2_Raw","Param2_Sym","Param_AbsDiff","Raw_Conv","Sym_Conv"
"BIG IDEAs",20,951,1950,"gamma",0.00700000001234002,0.00199999997857958,4129.97595937604,2441.72580065875,3.50000004365575,"shape",53.121360231627,52.840623084089,"rate",0.481389343986419,0.479067406868753,0.141529542327814,TRUE,TRUE
"BIG IDEAs",20,951,1950,"lognormal",0.00200000000768341,0.00100000001839362,4123.46603642718,2435.92606312615,1.99999997089617,"meanlog",4.69421568128593,4.6937054818535,"sdlog",0.136738105350665,0.137169206810247,0.000470650446004708,TRUE,TRUE
"BIG IDEAs",21,1001,2000,"gamma",0.00800000000162981,0.00199999997857958,4099.25476132117,2411.09998515176,4.00000004365575,"shape",57.203593146478,56.94737721856,"rate",0.515361758583659,0.513206942593952,0.129185371953825,TRUE,TRUE
"BIG IDEAs",21,1001,2000,"lognormal",0.00200000000768341,0.00100000001839362,4092.57414910648,2405.13401544562,1.99999997089617,"meanlog",4.7007374844662,4.70040185919306,"sdlog",0.131716779771027,0.132077207287827,0.000348026394970072,TRUE,TRUE
"BIG IDEAs",22,1051,2050,"gamma",0.00800000000162981,0.00199999997857958,4118.35438100345,2429.45564910078,4.00000004365575,"shape",56.7088755532589,56.4750509604623,"rate",0.503394122938887,0.501656947061272,0.117780884337094,TRUE,TRUE
"BIG IDEAs",22,1051,2050,"lognormal",0.00100000001839362,0.00200000000768341,4111.84991761082,2423.81684636805,0.500000007275958,"meanlog",4.71546992206194,4.71476138008435,"sdlog",0.132316544748351,0.132676388003249,0.000534192616243087,TRUE,TRUE
"BIG IDEAs",23,1101,2100,"gamma",0.00800000000162981,0.00199999997857958,4097.99490668385,2405.47893066735,4.00000004365575,"shape",59.954353052286,60.2140197750412,"rate",0.528413689016688,0.530936800904792,0.131094917321637,TRUE,TRUE
"BIG IDEAs",23,1101,2100,"lognormal",0.00200000000768341,0.00100000001839362,4092.88676015336,2400.98882990837,1.99999997089617,"meanlog",4.72309677922286,4.72269464332571,"sdlog",0.128844603266319,0.128609899436023,0.00031841986372394,TRUE,TRUE
"BIG IDEAs",24,1151,2150,"gamma",0.00700000001234002,0.00199999997857958,4087.56935414101,2394.82112418172,3.50000004365575,"shape",61.2959881665998,61.5939070353656,"rate",0.539957448691074,0.542868978042554,0.150415199058639,TRUE,TRUE
"BIG IDEAs",24,1151,2150,"lognormal",0.00200000000768341,0,4082.34712598007,2390.13888247297,NA,"meanlog",4.72380016514158,4.72331400223201,"sdlog",0.127404107748438,0.127126826773344,0.000381721942336141,TRUE,TRUE
"BIG IDEAs",25,1201,2200,"gamma",0.0059999999939464,0.00200000000768341,4086.7953756469,2394.80108732427,2.99999998544808,"shape",61.7405812101693,61.9405921389959,"rate",0.542360338187843,0.544433928268607,0.101042259453689,TRUE,TRUE
